,filename,datetime,year,doy
40,raso_teamx_wEOP_kolsass_2025020408_descent.csv,04/02/2025 08:00,2025,35
41,raso_teamx_wEOP_kolsass_2025020408_ascent.csv,04/02/2025 08:00,2025,35
42,raso_teamx_wEOP_kolsass_2025020411_descent.csv,04/02/2025 11:00,2025,35
43,raso_teamx_wEOP_kolsass_2025020411_ascent.csv,04/02/2025 11:00,2025,35
44,raso_teamx_wEOP_kolsass_2025020414_ascent.csv,04/02/2025 14:00,2025,35
45,raso_teamx_wEOP_kolsass_2025020414_descent.csv,04/02/2025 14:00,2025,35
46,raso_teamx_wEOP_kolsass_2025020417_ascent.csv,04/02/2025 17:00,2025,35
47,raso_teamx_wEOP_kolsass_2025020420_ascent.csv,04/02/2025 20:00,2025,35
48,raso_teamx_wEOP_kolsass_2025020420_descent.csv,04/02/2025 20:00,2025,35
49,raso_teamx_wEOP_kolsass_2025020423_ascent.csv,04/02/2025 23:00,2025,35
50,raso_teamx_wEOP_kolsass_2025020423_descent.csv,04/02/2025 23:00,2025,35
51,raso_teamx_wEOP_kolsass_2025020502_ascent.csv,05/02/2025 02:00,2025,36
52,raso_teamx_wEOP_kolsass_2025020502_descent.csv,05/02/2025 02:00,2025,36
53,raso_teamx_wEOP_kolsass_2025020505_ascent.csv,05/02/2025 05:00,2025,36
54,raso_teamx_wEOP_kolsass_2025020505_descent.csv,05/02/2025 05:00,2025,36
55,raso_teamx_wEOP_kolsass_2025020508_ascent.csv,05/02/2025 08:00,2025,36
56,raso_teamx_wEOP_kolsass_2025020508_descent.csv,05/02/2025 08:00,2025,36
57,raso_teamx_wEOP_kolsass_2025020511_descent.csv,05/02/2025 11:00,2025,36
58,raso_teamx_wEOP_kolsass_2025020511_ascent.csv,05/02/2025 11:00,2025,36
59,raso_teamx_wEOP_kolsass_2025020514_descent.csv,05/02/2025 14:00,2025,36
60,raso_teamx_wEOP_kolsass_2025020514_ascent.csv,05/02/2025 14:00,2025,36
61,raso_teamx_wEOP_kolsass_2025020517_ascent.csv,05/02/2025 17:00,2025,36
62,raso_teamx_wEOP_kolsass_2025020517_descent.csv,05/02/2025 17:00,2025,36
63,raso_teamx_wEOP_kolsass_2025020520_ascent.csv,05/02/2025 20:00,2025,36
64,raso_teamx_wEOP_kolsass_2025020520_descent.csv,05/02/2025 20:00,2025,36
